11000000,3175,tt0072684,en,Barry Lyndon,/hxl6rjUCmWD65GbVCYX5IYn1E0f.jpg,1975-12-18,7.7
1884000,21185,tt0096378,en,Vibes,/lILGnyPFTmzeCduCm8PZczZtK1g.jpg,1988-08-05,6.0
25000000,10136,tt0091129,en,The Golden Child,/auDjIWIUob3yKfL78SthUl4Cy4z.jpg,1986-12-12,5.6
15000000,873,tt0088939,en,The Color Purple,/2a50LyRInWGLWq3u3DeGBQnvBHR.jpg,1985-12-18,7.7
25000000,10776,tt0091419,en,Little Shop of Horrors,/bxRm8F7rnCsVDyrNh3K9yIFFBKL.jpg,1986-12-19,6.7
30000,24452,tt0054033,en,The Little Shop of Horrors,/jXAnJjYcrWfDhyj2weQhm1gud9Z.jpg,1960-09-14,6.2
13000000,16406,tt0144168,en,Dick,/zYvJOoh6mviQcfHNbo3Y9fRoRp8.jpg,1999-08-04,5.7
70000000,10386,tt0129167,en,The Iron Giant,/rdN6IjV4xlDDhrT8ewkkJfPvp2e.jpg,1999-08-06,7.6
40000000,745,tt0167404,en,The Sixth Sense,/imps263dHNe3SuoaAJORZyNTdDT.jpg,1999-08-06,7.7
48000000,913,tt0155267,en,The Thomas Crown Affair,/jpRUaqNuQInXxdsLIncGJW5u3u2.jpg,1999-08-06,6.7
4300000,912,tt0063688,en,The Thomas Crown Affair,/ran8o8yJFj2rUp2x8JiO23BhN4L.jpg,1968-06-19,6.9
55000000,11353,tt0131325,en,Bowfinger,/8dPucB4Dp7gdbozmuV2dxMOHy7i.jpg,1999-08-12,6.0
25000000,17707,tt0120620,en,Brokedown Palace,/q429dpKlVP8uTrWJ7Tq9UFEQ8ww.jpg,1999-08-13,6.2
6500000,9781,tt0165710,en,Detroit Rock City,/cPL1ibw6gFs8AqpbFUe0zIQYKE8.jpg,1999-08-13,6.7
6400000,48781,tt0113965,en,Never Talk to Strangers,/vrtFEH0VXf12ZK30CEIunkcXvLg.jpg,1995-10-20,4.7
350000,29056,tt0057449,en,The Raven,/yx3A4mkcf0RnfqmVJoZpQXhgpoE.jpg,1963-01-25,6.3
250000,26857,tt0053363,en,The Tingler,/AmzbPAUuCIFgnOCDUP7x7LBmsHn.jpg,1959-07-29,6.4
200000,28501,tt0055304,en,The Pit and the Pendulum,/rJH4kzgAI2PMMvXMCtyeZAIJTvQ.jpg,1961-08-12,6.9
6800000,10766,tt0077394,en,Damien: Omen II,/gXpCjRUqgWDxufXqt34qyVweJnQ.jpg,1978-06-09,6.1
3500000,813,tt0080339,en,Airplane!,/b4sAWNIbfXw4WTdc1wiVRBk2Vko.jpg,1980-07-02,7.1
22000000,9406,tt0118604,en,An American Werewolf in Paris,/jqP76k3sahgh3lMfYDeXSs8FtIC.jpg,1997-12-25,5.3
15000000,11153,tt0085995,en,National Lampoon's Vacation,/ySI88wO1IFyKGWpSKRTSPilE3t2.jpg,1983-07-28,7.1
18000000,2280,tt0094737,en,Big,/me6uugsf6zWTkrcLBoNc9EElb5j.jpg,1988-06-03,6.9
23000000,10396,tt0096244,en,Tequila Sunrise,/57M9kLofAmUaHaVth3nSFGi1eZ9.jpg,1988-12-02,6.0
45000000,9944,tt0107798,en,The Pelican Brief,/kIvGL0pyXY3TzWHrUV0ytEJDgCX.jpg,1993-12-16,6.3
13000000,10342,tt0133046,en,Teaching Mrs. Tingle,/2Gg9o0qOa3OWPieySBLZbnRhlb0.jpg,1999-08-11,5.3
45000000,10366,tt0176269,en,Universal Soldier: The Return,/zy0M1Mf7nqiazIYh2D49bbxnlIn.jpg,1999-08-05,4.2
23000000,9349,tt0105698,en,Universal Soldier,/jxOH4GsCYjwhL6VarO7MJmfmOPz.jpg,1992-07-10,5.8
40000000,9096,tt0104839,en,Medicine Man,/lQAvyFcppZhqbz5coICwfbgcylY.jpg,1992-02-07,5.8
160000000,1911,tt0120657,en,The 13th Warrior,/ooR8S0O0ZgxK2OBnT1GWHrr9w92.jpg,1999-08-27,6.4
75000000,2900,tt0138304,en,The Astronaut's Wife,/2zm3a3453aWN078Qd6nIQngbEkM.jpg,1999-08-26,5.5
70000000,17709,tt0160236,en,Dudley Do-Right,/eCf1PsMl3rp94Oa4nFmOioqHq2n.jpg,1999-08-27,3.8
70000000,2162,tt0163579,en,Chill Factor,/Teyo0W5euwLChQvFT0NQDfbvcQ.jpg,1999-09-01,5.3
7000000,14578,tt0125971,en,Outside Providence,/9zQMVhYgJkklEyDCMee6QbizxFG.jpg,1999-08-16,5.6
29000000,10307,tt0145531,en,Stigmata,/23ld0uMga2AnnOP3iSHv40gDwsK.jpg,1999-09-10,6.0
12000000,11601,tt0164181,en,Stir of Echoes,/pjdmvS3I5HElkJHzCNkqn5o8Kjf.jpg,1999-09-10,6.5
6000000,26522,tt0088146,en,A Soldier's Story,/x7aHIC6TguRhwAI0k7OPLhI86lW.jpg,1984-09-14,6.2
340000,23761,tt0076150,en,Alice Sweet Alice,/scjfMHHjZRKkmhoqPtNJmMfpcs4.jpg,1976-11-13,6.4
15000000,14,tt0169547,en,American Beauty,/or1MP8BZIAjqWYxPdPX724ydKar.jpg,1999-09-15,7.9
1200000,24128,tt0088178,en,Stop Making Sense,/93dC3z7u9TbaFuLT4rVqqWiZ6K9.jpg,1984-11-16,8.7
65000000,11001,tt0181316,en,Blue Streak,/jek2osBtFhzU6Hjj7yp1egOtbqO.jpg,1999-09-17,6.1
50000000,10390,tt0126916,en,For Love of the Game,/nvsXIOYg8CHFS7WYh0anh7WFYtN.jpg,1999-09-17,6.3
17500000,9453,tt0080491,en,Caligola,/PHfmIVnKpLI76BhKmJk9CjNjZ1.jpg,1979-01-21,5.3
560000,704,tt0058182,en,A Hard Day's Night,/zGadcmcF48gy8rKCX2ubBz2ZlbF.jpg,1964-07-06,7.3
1200000,24153,tt0077280,en,The Buddy Holly Story,/3aDrhKfuL5SRGLmsQNE1MewmhHx.jpg,1978-05-18,7.5
9000000,11797,tt0089175,en,Fright Night,/jE0YbuFlmaZUWeVTyYNpzYXjIbn.jpg,1985-08-02,6.9
2000000,10669,tt0068473,en,Deliverance,/jJhO7qkasC3xBAS6fhLPWpUjGZb.jpg,1972-07-30,7.2
11000000,11527,tt0082348,en,Excalibur,/j8UmbdA1TrIVY4FANymwBSmUuCH.jpg,1981-04-10,7.1
28000000,28032,tt0111419,en,Thumbelina,/v74V6CEe4XlUVJI89Z1paMK9CVr.jpg,1994-03-30,6.1
5000000,11326,tt0073812,en,Tommy,/4viJcRFgF4cCPnJWgpvb3CRd2pK.jpg,1975-03-19,6.5
70000000,10398,tt0150377,en,Double Jeopardy,/9Pl7lqUzU7lxQHYjcmTT6ZvbbDY.jpg,1999-09-24,6.2
2600000,60994,tt0160338,en,Guinevere,/pnSQUsQicNltvcoN3LrVfA370L4.jpg,1999-09-04,5.9
32000000,8649,tt0163988,en,Bringing Out the Dead,/2WFn1CMyGpaHpQSIEpW0DGOaJCS.jpg,1999-10-22,6.6
8000000,14429,tt0164114,en,Drive Me Crazy,/ljg0qL7RPUaP8Td6jQ1yOPVSodK.jpg,1999-10-01,5.8
28000000,15198,tt0134618,en,"Mystery, Alaska",/y7yReQXgyOX8GEMicQvA3w9JxYh.jpg,1999-10-01,6.0
75000000,6415,tt0120188,en,Three Kings,/7CPVhTgTU5s1a2chC4yne9FuYV7.jpg,1999-09-27,6.6
1700000,24066,tt0162360,en,"Happy, Texas",/6wnLYEHQHE5bYVN8KwjOv3KvPCE.jpg,1999-12-03,5.5
15000000,10349,tt0106664,en,The Dark Half,/x9ROx7QrJkMK7vet6uhsgrM4Y8Z.jpg,1993-04-23,5.4
7000000,29787,tt0095652,en,Monkey Shines,/ddcNlSKvfLzYzZ44NLTrF3gYNMS.jpg,1988-07-29,6.2
300000,9638,tt0079714,en,Phantasm,/59GIYULisvSYMwawbbtCnjaPMAn.jpg,1979-03-28,6.5
5000000,10576,tt0086154,en,Psycho II,/tYNx7yIU9Q3O2xxjy3ie5YCkIak.jpg,1983-06-03,6.0
463455,73575,tt0017423,en,Sparrows,/3ZPfhlwZ9HIYViUCgoZusCszohT.jpg,1926-05-14,8.0
50000000,12220,tt0160916,en,The Story of Us,/2e5VGxXshdFt9jfm6M4O7oUWPEi.jpg,1999-10-13,5.9
64000000,12618,tt0156934,en,Random Hearts,/753JNSDgzCnOGd6qCzO0jEIHM4D.jpg,1999-10-08,5.3
2000000,226,tt0171804,en,Boys Don't Cry,/6bqIZTEuJnUrgnxcymciszvOz8J.jpg,1999-09-02,7.2
10000000,10388,tt0165854,en,The Limey,/3WFYpRRP0sHc5XlWfUX7dv9mo5S.jpg,1999-05-15,6.6
6200000,9346,tt0086200,en,Risky Business,/60ioiHP0H6PHYcXz7oJvqildpNZ.jpg,1983-08-05,6.4
65000000,861,tt0100802,en,Total Recall,/ikYpJ0AjGBNnAYFnPJDUVIOcduR.jpg,1990-06-01,7.1
6000000,9377,tt0091042,en,Ferris Bueller's Day Off,/kto49vDiSzooEdy4WQH2RtaC9oP.jpg,1986-06-11,7.5
6000000,11541,tt0086617,en,The Year of Living Dangerously,/3fBuFmNLTDKuL3QOlgeIvLdekJn.jpg,1982-12-17,6.8
5500000,11901,tt0068699,en,High Plains Drifter,/557vwDdOIQ07Q1QvTwHVmxHJpXU.jpg,1973-04-19,7.4
2500000,476,tt0097240,en,Drugstore Cowboy,/zS5kDGjVGHHryzuG9HjazYLXSTO.jpg,1989-09-09,7.0
483103,73969,tt0018183,en,My Best Girl,/8sDOJ4yzFf6fuWMTpduI5hk1Xtk.jpg,1927-10-31,8.0
1800000,4929,tt0061747,en,Hang 'em High,/qnOknsL20MuvQfQDtG7zWTmPB4o.jpg,1968-07-31,6.7
750000,8416,tt0065571,it,Il conformista,/hIjOdQW7vRHjK3VBEYC3fRTfi52.jpg,1970-10-21,7.6
32000000,18254,tt0082979,en,Reds,/5GMPURI5crYPsgS3Gy8Gz9Zh063.jpg,1981-12-25,7.1
1000000,56235,tt0176093,en,Return with Honor,/8tDiA2fbYvOIGPmgWynTYn6WEEe.jpg,1999-06-11,4.0
689665,16305,tt0034240,en,Sullivan's Travels,/bZfw8EpYfbEG325mlzcE59fv20N.jpg,1941-11-30,8.0
1250000,19997,tt0046126,en,Niagara,/tPmeDXhF7dNgntoaaxCl6SoMZw3.jpg,1953-01-26,6.7
6000000,17352,tt0052225,en,South Pacific,/2LMfkNvFtfkkCC98AMORmZUxQpJ.jpg,1958-03-18,6.3
4000000,535,tt0085549,en,Flashdance,/pW8tRnHJbZfobnEX16CjkOg8bAH.jpg,1983-04-14,6.1
10000000,404,tt0166896,en,The Straight Story,/tT9cMiVDdtlcdZxOoFy3VRmEoKk.jpg,1999-10-15,7.7
7362000,9343,tt0083946,de,Fitzcarraldo,/uovgR063sBxGHQWD8YzQm4WJX4.jpg,1982-03-04,7.7
5400000,1654,tt0061578,en,The Dirty Dozen,/5SawqeuARDbUPrFohTulwd2PZ2N.jpg,1967-06-15,7.5
1500000,14831,tt0059260,en,Help!,/lrziqxryaFpneILX7XzPGRx2BUz.jpg,1965-07-29,6.5
2500000,658,tt0058150,en,Goldfinger,/vBNbFU3OS6okJIQBOos1aZXpy2Z.jpg,1964-09-17,7.2
2000000,657,tt0057076,en,From Russia with Love,/fvIG285JwenrV1K6kVASi1TECJ0.jpg,1963-10-11,6.9
950000,646,tt0055928,en,Dr. No,/gRdfLVVf6FheOw6mw6wOsKhZG1l.jpg,1962-10-04,6.9
4500000,5689,tt0080453,en,The Blue Lagoon,/6zmAK0Ormo2xQh0K4FYPAnsKYc0.jpg,1980-07-05,5.8
200000,391,tt0058461,it,Per un pugno di dollari,/sFLgxvtK9vxbNq502peVJ847Owp.jpg,1964-09-12,7.6
3000000,8052,tt0119256,en,Hard Eight,/rlULHF25GAFc6F3xZhovctWkNCr.jpg,1996-02-28,6.8
18000000,772,tt0104431,en,Home Alone 2: Lost in New York,/ezGcLFTvwR64I3Z7RqHnXRFet4r.jpg,1992-11-19,6.3
17000000,31650,tt0094008,en,Someone to Watch Over Me,/3N0VBgafdANJjVulHlbdXItLJb6.jpg,1987-10-09,5.8
700000,302579,tt0133117,en,Naturally Native,/esEkysmPlqZw4vtwZ4wWQ7o2EIy.jpg,1999-10-08,0.0
63000000,550,tt0137523,en,Fight Club,/adw6Lq9FiC9zjYEpOqfq03ituwp.jpg,1999-10-15,8.3
60000000,10047,tt0151137,fr,Joan of Arc,/3XCzDTqh4X5YHxwys0IOpDyi7ly.jpg,1999-10-18,6.2
5000000,36819,tt0081633,en,Time Bandits,/4VZtpwdhHQSa4LUkvujyGAHb1hG.jpg,1981-07-13,6.6
19000000,11562,tt0097123,en,Crimes and Misdemeanors,/8I7Dzaah4FD6PTUjwIFm4H6Md0U.jpg,1989-10-13,7.4
9000000,16162,tt0168501,en,The Best Man,/aYjqXc6DohfynlfUNRHqiqWi4cL.jpg,1999-10-22,6.8
20000000,10563,tt0144640,en,Three to Tango,/3vNIyW1wR6UIybz2ChIv8sazk8b.jpg,1999-10-22,5.4
13000000,5548,tt0093870,en,RoboCop,/gtGreTdzYBuQsEwTliEFdTzPleV.jpg,1987-07-17,7.1
35000000,5549,tt0100502,en,RoboCop 2,/uJRmNEKXmpX1OSOP5u67MlSbfNx.jpg,1990-06-22,5.6
700000,4203,tt0095675,es,Mujeres al borde de un ataque de nervios,/lOehCiqghODNrNBpI1JS76zl6Lx.jpg,1988-03-14,7.6
70000000,856,tt0096438,en,Who Framed Roger Rabbit,/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg,1988-06-21,7.2
28000000,699,tt0082398,en,For Your Eyes Only,/vpZZZ2eq8z4I6PSeGxR2UWNciGG.jpg,1981-06-23,6.3
32000000,709,tt0097742,en,Licence to Kill,/27EySoBH3oBuI6xat2QOquB9X8j.jpg,1989-07-07,5.9
7000000,253,tt0070328,en,Live and Let Die,/p34OScaro2KdISrT4EMfeh1aS0E.jpg,1973-07-05,6.4
5500000,660,tt0059800,en,Thunderball,/sASN1VnJxWosdzp4mH40P47Xhhz.jpg,1965-12-16,6.5
19000000,11377,tt0185371,en,House on Haunted Hill,/yedchBbI23FgDjWP1tvahOZgiks.jpg,1999-10-29,5.5
27000000,26149,tt0166943,en,Music of the Heart,/3r5Uz1ESQJnS8IwDERLphYPnVTo.jpg,1999-10-29,6.3
13000000,492,tt0120601,en,Being John Malkovich,/gLhl4MBEC6yHTInwV7TxV1D3FLp.jpg,1999-09-30,7.3
2000000,108346,tt0144178,en,Dreaming of Joseph Lees,/5l68j63lCPjBuy5Hvmi7RH8fvHq.jpg,1999-10-29,6.0
154790,8056,tt0170705,fr,Train de vie,/ziMr7tTwe7eop2XqaNPWlTg6C9E.jpg,1998-09-16,7.4
51000000,2020,tt0120596,en,The Bachelor,/oVF3m29gJRI59VVtBTLiTsWU5cp.jpg,1999-11-05,4.5
73000000,9481,tt0145681,en,The Bone Collector,/dCTuPRukbDs3mOSx9SD0PCMRd2g.jpg,1999-11-04,6.5
90000000,9008,tt0140352,en,The Insider,/sYQsmMl4oG56NtFaNkDxuJhhODa.jpg,1999-10-28,7.3
2000000,18111,tt0099180,en,Bride of Re-Animator,/l3cf2OQdozsvr2dk30QQrVvtPcW.jpg,1989-10-01,6.1
8000000,16281,tt0083767,en,Creepshow,/hgKeTL416BPzLZntcsD1k7mNFRN.jpg,1982-11-12,6.7
3500000,16288,tt0092796,en,Creepshow 2,/qxJWtBb89RaSRgLuz1d6ZuFTfVG.jpg,1987-05-01,5.9
900000,1694,tt0089885,en,Re-Animator,/hJnP2O0uTuh8HsR094WLTi3sQwc.jpg,1985-10-18,7.0
25000000,37094,tt0106856,en,Falling Down,/jBHJWSUvvOIZkXG067vwVRWvohB.jpg,1993-02-26,7.2
750000,961,tt0017925,en,The General,/g2qtPur2Vno9KfJbRjV7YWi1bay.jpg,1926-12-31,8.0
660000,24831,tt0078087,en,Piranha,/eLQmgjJqt2e98wRDqIb1tn3Z8me.jpg,1978-08-03,5.7
5000000,21610,tt0082817,en,Nighthawks,/sjmTgH0Ye1cbBoaLCKJNt3LmasJ.jpg,1981-03-17,6.4
22700000,957,tt0094012,en,Spaceballs,/kNbaxEsnCyWBTfANVPHayujBsxp.jpg,1987-06-24,6.7
15000000,11886,tt0070608,en,Robin Hood,/yMdpnj5fh4NP39B3YrXyLjpZUBt.jpg,1973-11-08,7.0
12000000,62204,tt0082484,xx,La Guerre du feu,/p81jT5YVj0zNZiQoDe9eBZvw5Rc.jpg,1981-12-15,7.2
15000000,11040,tt0065988,en,Little Big Man,/gXqYGKMrAqMkmlpPh1rzwYZi7eH.jpg,1970-12-14,7.5
40600000,1621,tt0086465,en,Trading Places,/6HS7QG5aR0tZ9JHORs7DMtyqCDr.jpg,1983-06-07,7.1
20000000,47941,tt0083254,en,Under the Rainbow,/mCdXzpghn4tPz6hbQcvS2UwOh1C.jpg,1981-07-31,4.9
23000000,21349,tt0149691,en,Anywhere But Here,/j7XtUGwJizEn6SYppWYiNU3oRMB.jpg,1999-11-12,5.9
10000000,1832,tt0120655,en,Dogma,/c4z6u46AyH3dflgVJLXHbo3lx0U.jpg,1999-11-12,6.8
10000000,9289,tt0056197,en,The Longest Day,/664VZXg2UTNif3qooghJqJni351.jpg,1962-09-25,7.3
25485000,11165,tt0066473,en,Tora! Tora! Tora!,/njNKZEgVVTk7Q0Fir99fuvEMCf7.jpg,1970-01-26,6.9
16000000,24226,tt0084855,en,The Verdict,/hh9sIE1PT7Pjq3n2fzHNEHh8Ogq.jpg,1982-12-08,7.4
300000,11481,tt0059646,en,Repulsion,/4payjKRO69Aew6Y53DfJ4KqhWs8.jpg,1965-06-01,7.5
100000000,2668,tt0162661,en,Sleepy Hollow,/mTN4m41lHKaIf0dVcWzVdCJOYik.jpg,1999-11-18,6.9
135000000,36643,tt0143145,en,The World Is Not Enough,/aPfALBxfgx2tsbTwRMR1MbNHSvn.jpg,1999-11-08,6.0
8272296,99,tt0185125,es,Todo sobre mi madre,/sQdalmBSUiaU0QCgZKBfy0l2vUR.jpg,1999-04-19,7.4
133000,5156,tt0040522,it,Ladri di biciclette,/8ipMMbjgAA9M4wpoPc9yxFEiIeA.jpg,1948-11-24,8.0
4000000,24276,tt0093509,en,Matewan,/kFFYseXqiKrAqs4JJyqlayO6hHS.jpg,1987-08-28,7.2
750000,596,tt0032551,en,The Grapes of Wrath,/mIk2ferK0lPgTaiAfoI5KvHmUCz.jpg,1940-03-15,7.8
28000000,11393,tt0087781,en,The Natural,/f1iPiQoYbQ40XsJHPyMIiBmSrDB.jpg,1984-05-11,7.0
14000000,10998,tt0093010,en,Fatal Attraction,/qHditPFIFCbXJKGLTPzvIagg6XD.jpg,1987-09-11,6.6
15000000,12235,tt0089360,en,Jagged Edge,/imgKjDQfYbIxuuvNtqoENiCURDU.jpg,1985-10-04,6.5
23000000,36094,tt0100680,en,Stanley & Iris,/AugbguhFPQ2aHDKMyBecaJiQLWy.jpg,1990-02-09,5.7
30000000,9013,tt0095631,en,Midnight Run,/pVUfLM9z2H2rxB4Til8YvjUjnp.jpg,1988-07-20,7.2
75000000,2924,tt0101393,en,Backdraft,/3E2puQrspfkGC6XuxGdB9ghXPtY.jpg,1991-05-24,6.4
24000000,177,tt0101889,en,The Fisher King,/x93W5WrOOr3PCia1cANnWmAtUwQ.jpg,1991-09-09,7.2
18000000,38557,tt0088007,en,The River,/gbj6gZi7lAtXpJiUsPSAL4rfgmC.jpg,1984-12-01,6.5
100000000,9946,tt0146675,en,End of Days,/bEIjH6GroeWaBkn6o7MVpMNbuyw.jpg,1999-11-24,5.5
90000000,863,tt0120363,en,Toy Story 2,/3CmK3XurcLeUyMifCR28ibzupbB.jpg,1999-10-30,7.3
38000000,22267,tt0134154,en,Ride with the Devil,/opZXjd8OT1j2mESyLa0XLdbMCFC.jpg,1999-11-24,6.6
312000,55123,tt0161023,en,Tumbleweeds,/aNdLEAK48fjVPk9r6Ei6r90Itgz.jpg,1999-11-28,6.2
47000000,9586,tt0099165,en,The Bonfire of the Vanities,/4GfvG6CPbY6soFyWtFXGVTOFPOC.jpg,1990-12-21,5.3
10000000,50116,tt0174204,en,Simpatico,/z4YysyDmadnnGbIbb15mKogG7jN.jpg,1999-09-15,5.3
19000000,32669,tt0100828,en,The Two Jakes,/yIVkNzi08VNs8aFd5uxGHDI29Fg.jpg,1990-08-10,6.2
17000000,10402,tt0205000,en,Deuce Bigalow: Male Gigolo,/1AGR1KdIk1llaW983XsW5YsoPsI.jpg,1999-12-10,5.4
60000000,497,tt0120689,en,The Green Mile,/3yJUlOtVa09CYJocwBU8eAryja0.jpg,1999-12-10,8.2
24000000,1715,tt0124315,en,The Cider House Rules,/vAWQenCtBlzICEi9PGY3nz8CWRJ.jpg,1999-12-17,6.9
75000000,1439,tt0166485,en,Anna and the King,/518WmPyfc9YcnFiehqCiyGgbhmt.jpg,1999-12-16,6.4
1300000,25188,tt0067328,en,The Last Picture Show,/jfewjE8LYKoSluDlSszeZka2TCO.jpg,1971-10-03,7.6
650000,15515,tt0051337,en,The 7th Voyage of Sinbad,/mzEFF9YRN13HLz6Cq7jMYR8aHVb.jpg,1958-12-05,6.8
100000000,2277,tt0182789,en,Bicentennial Man,/pt57Kwkd2g2xdYFZKx3yCoz9Xim.jpg,1999-12-17,6.9
133000000,10137,tt0164912,en,Stuart Little,/539JU71suy9q4Wd5vvkKQLl5fTC.jpg,1999-12-17,5.8
80000000,49948,tt0120910,en,Fantasia 2000,/5rwAtUaKEK48CPUijVfVU0IPKPZ.jpg,1999-12-17,7.0
37000000,334,tt0175880,en,Magnolia,/jxkHxPiMfGiFvxSOduNV4oIKJI5.jpg,1999-12-08,7.5
360000,624,tt0064276,en,Easy Rider,/e3jHM20jbKZbXYjRwmfQOJ0VnzP.jpg,1969-05-07,7.0
55000000,9563,tt0146838,en,Any Given Sunday,/ofxxBtOoNRQD9yuiVIEo8sbsqkK.jpg,1999-12-16,6.8
250000,47620,tt0102687,en,Poison,/1TlQu3bzXfX0RFQO48pNuZTtkC3.jpg,1991-04-05,6.4
82000000,1850,tt0125664,en,Man on the Moon,/otB2n1cXZ6ASbbRSwKm0Ze7kcNn.jpg,1999-12-22,6.9
45000000,926,tt0177789,en,Galaxy Quest,/ahpUPhVlwAWic9N0SfNkxs8e66W.jpg,1999-12-23,6.9
40000000,1213,tt0134119,en,The Talented Mr. Ripley,/cTV9p4Pup3XLGYZ0aNJCF9c4GuL.jpg,1999-12-25,7.1
11000000,10471,tt0195945,en,Next Friday,/zUzn6YBbnEhdIkqtf9w0xG58NMC.jpg,2000-01-12,6.5
50000000,10400,tt0174856,en,The Hurricane,/6SoTMHbcZ6XItPiEfIe1WzeET3c.jpg,1999-09-17,7.2
25,10397,tt0145653,en,Angela's Ashes,/k5RM5J582tviQSXhYkKvYnQCkmc.jpg,1999-12-25,7.0
24000000,20761,tt0196857,en,Play It to the Bone,/pVT6G8VZMd39iziJB4UZYwsRDAC.jpg,1999-12-25,5.7
40000000,3558,tt0172493,en,"Girl, Interrupted",/vp46lgVDiFdT4Hw5WIISOPwnMaH.jpg,1999-12-21,7.6
7000000,17908,tt0156812,en,My Dog Skip,/t1jsRTNF1LcVBTfpXWNfrPjgoG1.jpg,2000-01-14,6.5
200000,11900,tt0065436,de,Auch Zwerge haben klein angefangen,/yk9lfBzp4GXNMEtSLOZeh01sotU.jpg,1970-09-16,6.6
90000000,10384,tt0134983,en,Supernova,/xSw9HKPKwFx63p2puHQkxcmCVia.jpg,2000-01-14,4.9
24554,48233,tt0169302,en,Theeviravaathi: The Terrorist,/hUbH2hhcBmcothEIpqyuBHXE2FB.jpg,1998-09-12,8.1
1661530,632,tt0046359,en,Stalag 17,/vyXFk2b6X4cEBJvKMBoi3fdlFgC.jpg,1953-05-29,7.6
12000000,5924,tt0070511,en,Papillon,/q1tmTQvEWbJgf8eccX1XWXxWKkK.jpg,1973-12-13,7.8
10000000,10493,tt0097162,en,Dead Calm,/oA0rhf1ItxjMobrzjZG24uKAylU.jpg,1989-04-07,6.6
4500000,13342,tt0083929,en,Fast Times at Ridgemont High,/9y5rSeO0xH3m5oRJmhBusDkiS0j.jpg,1982-08-13,7.0
15000000,35119,tt0094924,en,A Cry in the Dark,/1ApBw8LkItTf5CIUCdqwtJxFlce.jpg,1988-11-11,6.4
6000000,14919,tt0106364,en,Batman: Mask of the Phantasm,/l4jaQjkgznu2Rz05X18f24UjPNW.jpg,1993-12-25,7.4
9000000,10472,tt0186975,en,Down to You,/qnT0Lf9ArebC4iGCAajVnWbbqKc.jpg,2000-01-21,4.9
15000000,18681,tt0120662,en,Eye of the Beholder,/8HqoPlkABscGIUUrv5DBq7SLdKm.jpg,1999-09-04,5.3
36000000,75531,tt0141399,de,Isn't She Great,/gIEa3CRtNVul0JgTaHMvWrY65Ju.jpg,2000-01-28,4.6
12000000,11296,tt0086969,en,Birdy,/4O4uGfudufMXw7sNUJXJorCGcR3.jpg,1984-12-14,6.9
34000000,1883,tt0104797,en,Malcolm X,/jDQ2iBJuiimvYqk9orA2YaigBmW.jpg,1992-11-18,7.3
31000000,2005,tt0105417,en,Sister Act,/7wQxLtybiUbtC6tsJh9htFEmqq3.jpg,1992-05-28,6.5
38000000,6279,tt0108147,en,Sister Act 2: Back in the Habit,/tLbvfUYw8Pr7DMI5TGL5DX1bx5S.jpg,1993-12-09,5.9
11700000,11087,tt0104389,en,The Hand that Rocks the Cradle,/mKNDQjZ49UdkbH6SPC9wbxtcp39.jpg,1992-01-10,6.5
32000000,7305,tt0106246,en,Alive,/clvLOOdqRrnvAxZuKI5k7QNQZAv.jpg,1993-01-15,6.7
31000000,9475,tt0105323,en,Scent of a Woman,/22m6tUzIYxXs5cjyl7KJJPULlMT.jpg,1992-12-23,7.3
20000000,8872,tt0105793,en,Wayne's World,/ttv6BA0DOes1zXMnQSNXTGeGkdJ.jpg,1992-02-14,6.5
40000000,11287,tt0104694,en,A League of Their Own,/mHr58FxWSPZtxSqVxDpO12nKmMi.jpg,1992-07-01,6.8
45000000,9869,tt0105112,en,Patriot Games,/nB8fcOEQPS0V64U0ZUJXCTEaCDY.jpg,1992-06-04,6.4
25000000,619,tt0103855,en,The Bodyguard,/cbUiIu4357JQ4FBCtRJovHNv1gi.jpg,1992-11-25,6.2
55000000,9374,tt0104070,en,Death Becomes Her,/qNIkecw9i44ljTJaMfkdeyLc4vB.jpg,1992-07-30,6.3
60000000,11259,tt0104231,en,Far and Away,/yNdfm55jkgFk1IeAqxSEPFDPR5x.jpg,1992-05-22,6.3
100,1923,tt0105665,en,Twin Peaks: Fire Walk with Me,/tOQekTHJmVCgfUYXTb6dLAu6l8W.jpg,1992-06-03,7.3
7000000,10206,tt0103893,en,Buffy the Vampire Slayer,/r0feHChsxNVMpqwT6Wk9GIJxs2n.jpg,1992-07-24,5.3
220000,9367,tt0104815,es,El Mariachi,/4S47gyKZI5aLiawwc45e4gnPlPx.jpg,1992-09-04,6.6
1000000,12143,tt0103759,en,Bad Lieutenant,/oe8VjWCKXktqA19T1ZWtaSn8rc2.jpg,1992-09-16,6.9
40000000,4234,tt0134084,en,Scream 3,/8mmObJf9L07wwF92gKdVb4lRXVC.jpg,2000-02-03,5.7
16000000,9605,tt0105414,en,Single White Female,/3PH1tWrCAtAb7ws5BNYN9j0DnxN.jpg,1992-08-14,6.0
19000000,31618,tt0094731,en,Betrayed,/y2EsGbzqQHD81TQKHTLi8ohXFnI.jpg,1988-08-26,5.6
6000000,8374,tt0144117,en,The Boondock Saints,/fg6fhyKg3vbdGtnf9Hq27Q5gS3r.jpg,1999-01-22,7.2
10000000,29076,tt0171356,en,Gun Shy,/nB4JPNv45MZWqeBCggPYzh8etty.jpg,2000-02-04,5.4
